t_usec,height
0,0.0183
4000,0.0183
8000,0.0183
12000,0.0183
16000,0.0183
20000,0.0183
24000,0.0183
28000,0.0183
32000,0.0183
36000,0.0183
40000,0.0183
44000,0.0183
48000,0.0183
52000,0.0183
56000,0.0183
60000,0.0183
64000,0.0183
68000,0.0183
72000,0.0183
76000,0.0183
80000,0.0183
84000,0.0183
88000,0.0183
92000,0.0183
96000,0.0183
100000,0.0183
104000,0.0183
108000,0.0183
112000,0.0183
116000,0.0183
120000,0.0183
124000,0.0183
128000,0.0183
132000,0.0183
136000,0.0183
140000,0.0183
144000,0.0183
148000,0.0183
152000,0.0183
156000,0.0183
160000,0.0183
164000,0.0183
168000,0.0183
172000,0.0183
176000,0.0183
180000,0.0183
184000,0.0183
188000,0.0183
192000,0.0183
196000,0.0183
200000,0.0183
204000,0.0183
208000,0.0183
212000,0.0183
216000,0.0183
220000,0.0183
224000,0.0183
228000,0.0183
232000,0.0183
236000,0.0183
240000,0.0183
244000,0.0183
248000,0.0183
252000,0.0183
256000,0.0183
260000,0.0183
264000,0.0183
268000,0.0183
272000,0.0183
276000,0.0183
280000,0.0183
284000,0.0183
288000,0.0183
292000,0.0183
296000,0.0183
300000,0.0183
304000,0.0183
308000,0.0183
312000,0.0183
316000,0.0183
320000,0.0183
324000,0.0183
328000,0.0183
332000,0.0183
336000,0.0183
340000,0.0183
344000,0.0183
348000,0.0183
352000,0.0183
356000,0.0183
360000,0.0183
364000,0.0183
368000,0.0183
372000,0.0183
376000,0.0183
380000,0.0183
384000,0.0183
388000,0.0183
392000,0.0183
396000,0.0183
400000,0.0183
404000,0.0183
408000,0.0183
412000,0.0183
416000,0.0183
420000,0.0183
424000,0.0183
428000,0.0183
432000,0.0183
436000,0.0183
440000,0.0183
444000,0.0183
448000,0.0183
452000,0.0183
456000,0.0183
460000,0.0183
464000,0.0183
468000,0.0183
472000,0.0183
476000,0.0183
480000,0.0183
484000,0.0183
488000,0.018300006810858492
492000,0.018300129942594574
496000,0.018300405384692409
500000,0.01830083166149089
504000,0.018301407304345783
508000,0.018302130851717276
512000,0.018303000849253945
516000,0.018304015849873231
520000,0.01830517441383845
524000,0.01830647510883247
528000,0.018307916510028065
532000,0.018309497200155081
536000,0.018311215769564439
540000,0.018313070816289044
544000,0.018315060946101733
548000,0.018317184772570196
552000,0.018319440917109107
556000,0.018321828009029373
560000,0.018324344685584672
564000,0.018326989592015286
568000,0.018329761381589309
572000,0.018332658715641294
576000,0.018335680263608385
580000,0.01833882470306401
584000,0.018342090719749186
588000,0.018345477007601474
592000,0.01834898226878166
596000,0.01835260521369823
600000,0.018356344561029643
604000,0.01836019903774452
608000,0.018364167379119722
