t,x,y,z
5040000,0,19.590496435948463,9.81
5050000,0,19.586489856921137,9.81
5060000,0,19.58245252644134,9.81
5070000,0,19.578384577160385,9.81
5080000,0,19.574286140970884,9.81
5090000,0,19.570157349012533,9.81
5100000,0,19.565998331677829,9.81
5110000,0,19.56180921861775,9.81
5120000,0,19.557590138747415,9.81
5130000,0,19.553341220251632,9.81
5140000,0,19.549062590590498,9.81
5150000,0,19.544754376504887,9.81
5160000,0,19.540416704021919,9.81
5170000,0,19.536049698460403,9.81
5180000,0,19.531653484436205,9.81
5190000,0,19.527228185867632,9.81
5200000,0,19.52277392598068,9.81
5210000,0,19.518290827314367,9.81
5220000,0,19.513779011725902,9.81
5230000,0,19.509238600395904,9.81
5240000,0,19.504669713833536,9.81
5250000,0,19.500072471881637,9.81
5260000,0,19.495446993721732,9.81
5270000,0,19.490793397879127,9.81
5280000,0,19.48611180222786,9.81
5290000,0,19.48140232399567,9.81
5300000,0,19.476665079768892,9.81
5310000,0,19.471900185497358,9.81
5320000,0,19.467107756499221,9.81
5330000,0,19.462287907465743,9.81
5340000,0,19.457440752466098,9.81
5350000,0,19.452566404952044,9.81
5360000,0,19.44766497776267,9.81
5370000,0,19.442736583128994,9.81
5380000,0,19.437781332678622,9.81
5390000,0,19.432799337440304,9.81
5400000,0,19.427790707848498,9.81
5410000,0,19.422755553747859,9.81
5420000,0,19.417693984397747,9.81
5430000,0,19.412606108476595,9.81
5440000,0,19.40749203408641,9.81
5450000,0,19.402351868757059,9.81
5460000,0,19.397185719450651,9.81
5470000,0,19.391993692565812,9.81
5480000,0,19.386775893941987,9.81
5490000,0,19.381532428863633,9.81
5500000,0,19.376263402064428,9.81
5510000,0,19.370968917731471,9.81
5520000,0,19.365649079509353,9.81
5530000,0,19.360303990504331,9.81
5540000,0,19.354933753288332,9.81
5550000,0,19.349538469903035,9.81
5560000,0,19.344118241863839,9.81
5570000,0,19.338673170163869,9.81
5580000,0,19.333203355277877,9.81
5590000,0,19.32770889716619,9.81
5600000,0,19.322189895278562,9.81
5610000,0,19.316646448558032,9.81
5620000,0,19.311078655444732,9.81
5630000,0,19.305486613879683,9.81
5640000,0,19.29987042130853,9.81
5650000,0,19.294230174685296,9.81
