t_usec,height
596000,26404
600000,26408
600000,26408
600000,26408
604000,26413
604000,26413
604000,26413
608000,26419
608000,26419
608000,26419
612000,26424
612000,26424
612000,26424
616000,26429
616000,26429
616000,26429
620000,26435
620000,26435
620000,26435
624000,26440
624000,26440
624000,26440
628000,26446
628000,26446
628000,26446
632000,26452
632000,26452
632000,26452
636000,26458
636000,26458
636000,26458
640000,26464
640000,26464
640000,26464
644000,26471
644000,26471
644000,26471
648000,26477
648000,26477
648000,26477
652000,26484
652000,26484
652000,26484
656000,26491
656000,26491
656000,26491
660000,26497
660000,26497
660000,26497
664000,26504
664000,26504
664000,26504
668000,26511
668000,26511
668000,26511
672000,26519
672000,26519
672000,26519
676000,26526
676000,26526
676000,26526
680000,26534
680000,26534
680000,26534
684000,26541
684000,26541
684000,26541
688000,26549
688000,26549
688000,26549
692000,26557
692000,26557
692000,26557
696000,26565
696000,26565
696000,26565
700000,26573
700000,26573
700000,26573
704000,26581
704000,26581
704000,26581
708000,26589
708000,26589
708000,26589
712000,26597
712000,26597
712000,26597
716000,26606
716000,26606
716000,26606
720000,26614
720000,26614
720000,26614
724000,26623
724000,26623
724000,26623
728000,26632
728000,26632
728000,26632
732000,26641
732000,26641
732000,26641
736000,26650
736000,26650
736000,26650
740000,26659
740000,26659
740000,26659
744000,26668
744000,26668
744000,26668
748000,26677
748000,26677
748000,26677
752000,26687
752000,26687
752000,26687
756000,26696
756000,26696
756000,26696
760000,26706
760000,26706
760000,26706
764000,26715
764000,26715
764000,26715
768000,26725
768000,26725
768000,26725
772000,26735
772000,26735
772000,26735
776000,26745
776000,26745
776000,26745
780000,26755
780000,26755
780000,26755
784000,26765
784000,26765
784000,26765
788000,26775
788000,26775
788000,26775
792000,26785
792000,26785
792000,26785
796000,26796
796000,26796
796000,26796
800000,26806
800000,26806
800000,26806
804000,26817
804000,26817
804000,26817
808000,26827
808000,26827
808000,26827
812000,26838
812000,26838
812000,26838
816000,26849
816000,26849
816000,26849
820000,26859
820000,26859
820000,26859
824000,26870
824000,26870
824000,26870
828000,26881
828000,26881
828000,26881
832000,26892
832000,26892
832000,26892
836000,26903
836000,26903
836000,26903
840000,26914
840000,26914
840000,26914
844000,26926
844000,26926
844000,26926
848000,26937
848000,26937
848000,26937
852000,26948
852000,26948
852000,26948
856000,26960
856000,26960
856000,26960
860000,26971
860000,26971
860000,26971
864000,26983
864000,26983
864000,26983
868000,26995
868000,26995
868000,26995
872000,27006
872000,27006
872000,27006
876000,27018
876000,27018
876000,27018
880000,27030
880000,27030
880000,27030
884000,27042
884000,27042
884000,27042
888000,27054
888000,27054
888000,27054
892000,27066
892000,27066
892000,27066
896000,27078
896000,27078
896000,27078
900000,27090
900000,27090
900000,27090
904000,27102
904000,27102
904000,27102
908000,27114
908000,27114
908000,27114
912000,27126
912000,27126
912000,27126
916000,27139
916000,27139
916000,27139
920000,27151
920000,27151
920000,27151
924000,27163
924000,27163
924000,27163
928000,27176
928000,27176
928000,27176
932000,27188
932000,27188
932000,27188
936000,27201
936000,27201
936000,27201
940000,27214
940000,27214
940000,27214
944000,27226
944000,27226
944000,27226
948000,27239
948000,27239
948000,27239
952000,27252
952000,27252
952000,27252
956000,27264
956000,27264
956000,27264
960000,27277
960000,27277
960000,27277
964000,27290
964000,27290
964000,27290
968000,27303
968000,27303
968000,27303
972000,27316
972000,27316
972000,27316
976000,27329
976000,27329
976000,27329
980000,27342
980000,27342
980000,27342
984000,27355
984000,27355
984000,27355
988000,27368
988000,27368
988000,27368
992000,27381
992000,27381
992000,27381
996000,27395
996000,27395
996000,27395
1000000,27408
1000000,27408
1000000,27408
1004000,27421
1004000,27421
1004000,27421
1008000,27434
1008000,27434
1008000,27434
1012000,27448
1012000,27448
1012000,27448
1016000,27461
1016000,27461
1016000,27461
1020000,27475
1020000,27475
1020000,27475
1024000,27488
1024000,27488
1024000,27488
1028000,27501
1028000,27501
1028000,27501
1032000,27515
1032000,27515
1032000,27515
1036000,27528
1036000,27528
1036000,27528
1040000,27542
1040000,27542
1040000,27542
1044000,27556
1044000,27556
1044000,27556
1048000,27569
1048000,27569
1048000,27569
1052000,27583
1052000,27583
1052000,27583
1056000,27596
1056000,27596
1056000,27596
1060000,27610
1060000,27610
1060000,27610
1064000,27624
1064000,27624
1064000,27624
1068000,27638
1068000,27638
1068000,27638
1072000,27651
1072000,27651
1072000,27651
1076000,27665
1076000,27665
1076000,27665
1080000,27679
1080000,27679
1080000,27679
1084000,27693
1084000,27693
1084000,27693
1088000,27707
1088000,27707
1088000,27707
1092000,27720
1092000,27720
1092000,27720
1096000,27734
1096000,27734
1096000,27734
1100000,27748
1100000,27748
1100000,27748
1104000,27762
1104000,27762
1104000,27762
1108000,27776
1108000,27776
1108000,27776
1112000,27790
1112000,27790
1112000,27790
1116000,27804
1116000,27804
1116000,27804
1120000,27818
1120000,27818
1120000,27818
1124000,27832
1124000,27832
1124000,27832
1128000,27846
1128000,27846
1128000,27846
1132000,27860
1132000,27860
1132000,27860
1136000,27874
1136000,27874
1136000,27874
1140000,27888
1140000,27888
1140000,27888
1144000,27902
1144000,27902
1144000,27902
1148000,27917
1148000,27917
1148000,27917
1152000,27931
1152000,27931
1152000,27931
1156000,27945
1156000,27945
1156000,27945
1160000,27959
1160000,27959
1160000,27959
1164000,27973
1164000,27973
1164000,27973
1168000,27987
1168000,27987
1168000,27987
1172000,28002
1172000,28002
1172000,28002
1176000,28016
1176000,28016
1176000,28016
1180000,28030
1180000,28030
1180000,28030
1184000,28044
1184000,28044
1184000,28044
1188000,28058
1188000,28058
1188000,28058
1192000,28073
1192000,28073
1192000,28073
1196000,28087
1196000,28087
1196000,28087
1200000,28101
1200000,28101
1200000,28101
1204000,28115
1204000,28115
1204000,28115
1208000,28130
1208000,28130
1208000,28130
1212000,28144
1212000,28144
1212000,28144
1216000,28158
1216000,28158
1216000,28158
1220000,28173
1220000,28173
1220000,28173
1224000,28187
1224000,28187
1224000,28187
1228000,28201
1228000,28201
1228000,28201
1232000,28216
1232000,28216
1232000,28216
1236000,28230
1236000,28230
1236000,28230
1240000,28244
1240000,28244
1240000,28244
1244000,28258
1244000,28258
1244000,28258
1248000,28273
1248000,28273
1248000,28273
1252000,64877
1252000,64877
1252000,64877
1256000,28302
1256000,28302
1256000,28302
1260000,28316
1260000,28316
1260000,28316
1264000,28330
1264000,28330
1264000,28330
1268000,28345
1268000,28345
1268000,28345
1272000,28359
1272000,28359
1272000,28359
1276000,28373
1276000,28373
1276000,28373
1280000,28388
1280000,28388
1280000,28388
1284000,28402
1284000,28402
1284000,28402
1288000,28416
1288000,28416
1288000,28416
1292000,28431
1292000,28431
1292000,28431
1296000,28445
1296000,28445
1296000,28445
1300000,28459
1300000,28459
1300000,28459
1304000,28474
1304000,28474
1304000,28474
1308000,28488
1308000,28488
1308000,28488
1312000,28502
1312000,28502
1312000,28502
1316000,28517
1316000,28517
1316000,28517
1320000,28531
1320000,28531
1320000,28531
1324000,28545
1324000,28545
1324000,28545
1328000,28560
1328000,28560
1328000,28560
1332000,28574
1332000,28574
1332000,28574
1336000,28588
1336000,28588
1336000,28588
1340000,28603
1340000,28603
1340000,28603
1344000,28617
1344000,28617
1344000,28617
1348000,28631
1348000,28631
1348000,28631
1352000,28646
1352000,28646
1352000,28646
1356000,28660
1356000,28660
1356000,28660
1360000,28674
1360000,28674
1360000,28674
1364000,28689
1364000,28689
1364000,28689
1368000,28703
1368000,28703
1368000,28703
1372000,28717
1372000,28717
1372000,28717
1376000,28732
1376000,28732
1376000,28732
1380000,28746
1380000,28746
1380000,28746
1384000,28760
1384000,28760
1384000,28760
1388000,28774
1388000,28774
1388000,28774
1392000,28789
1392000,28789
1392000,28789
1396000,28803
1396000,28803
1396000,28803
1400000,28817
1400000,28817
1400000,28817
1404000,28831
1404000,28831
1404000,28831
1408000,28846
1408000,28846
1408000,28846
1412000,28860
1412000,28860
1412000,28860
1416000,28874
1416000,28874
1416000,28874
1420000,28888
1420000,28888
1420000,28888
1424000,28903
1424000,28903
1424000,28903
1428000,28917
1428000,28917
1428000,28917
1432000,28931
1432000,28931
1432000,28931
1436000,28945
1436000,28945
1436000,28945
1440000,28959
1440000,28959
1440000,28959
1444000,28973
1444000,28973
1444000,28973
1448000,28988
1448000,28988
1448000,28988
1452000,29002
1452000,29002
1452000,29002
1456000,29016
1456000,29016
1456000,29016
1460000,29030
1460000,29030
1460000,29030
1464000,29044
1464000,29044
1464000,29044
1468000,29058
1468000,29058
1468000,29058
1472000,29072
1472000,29072
1472000,29072
1476000,29086
1476000,29086
1476000,29086
1480000,29100
1480000,29100
1480000,29100
1484000,29114
1484000,29114
1484000,29114
1488000,29128
1488000,29128
1488000,29128
1492000,29143
1492000,29143
1492000,29143
1496000,29157
1496000,29157
1496000,29157
1500000,29171
1500000,29171
1500000,29171
1504000,29185
1504000,29185
1504000,29185
1508000,29199
1508000,29199
1508000,29199
1512000,29212
1512000,29212
1512000,29212
1516000,29226
1516000,29226
1516000,29226
1520000,29240
1520000,29240
1520000,29240
1524000,29254
1524000,29254
1524000,29254
1528000,29268
1528000,29268
1528000,29268
1532000,29282
1532000,29282
1532000,29282
1536000,29296
1536000,29296
1536000,29296
1540000,29310
1540000,29310
1540000,29310
1544000,29324
1544000,29324
1544000,29324
1548000,29338
1548000,29338
1548000,29338
1552000,29351
1552000,29351
1552000,29351
1556000,29365
1556000,29365
1556000,29365
1560000,29379
1560000,29379
1560000,29379
1564000,29393
1564000,29393
1564000,29393
1568000,29407
1568000,29407
1568000,29407
1572000,29420
1572000,29420
1572000,29420
1576000,29434
1576000,29434
1576000,29434
1580000,29448
1580000,29448
1580000,29448
1584000,29462
1584000,29462
1584000,29462
1588000,29475
1588000,29475
1588000,29475
1592000,29489
1592000,29489
1592000,29489
1596000,29503
1596000,29503
1596000,29503
1600000,29516
1600000,29516
1600000,29516
1604000,29530
1604000,29530
1604000,29530
1608000,29544
1608000,29544
1608000,29544
1612000,29557
1612000,29557
1612000,29557
1616000,29571
1616000,29571
1616000,29571
1620000,29584
1620000,29584
1620000,29584
1624000,29598
1624000,29598
1624000,29598
1628000,29612
1628000,29612
1628000,29612
1632000,29625
1632000,29625
1632000,29625
1636000,29639
1636000,29639
1636000,29639
1640000,29652
1640000,29652
1640000,29652
1644000,29666
1644000,29666
1644000,29666
1648000,29679
1648000,29679
1648000,29679
1652000,29693
1652000,29693
1652000,29693
1656000,29706
1656000,29706
1656000,29706
1660000,29719
1660000,29719
1660000,29719
1664000,29733
1664000,29733
1664000,29733
1668000,29746
1668000,29746
1668000,29746
1672000,29759
1672000,29759
1672000,29759
1676000,29773
1676000,29773
1676000,29773
1680000,29786
1680000,29786
1680000,29786
1684000,29799
1684000,29799
1684000,29799
1688000,29813
1688000,29813
1688000,29813
1692000,29826
1692000,29826
1692000,29826
1696000,29839
1696000,29839
1696000,29839
1700000,29853
1700000,29853
1700000,29853
1704000,29866
1704000,29866
1704000,29866
1708000,29879
1708000,29879
1708000,29879
1712000,29892
1712000,29892
1712000,29892
1716000,29905
1716000,29905
1716000,29905
1720000,29918
1720000,29918
1720000,29918
1724000,29932
1724000,29932
1724000,29932
1728000,29945
1728000,29945
1728000,29945
1732000,29958
1732000,29958
1732000,29958
1736000,29971
1736000,29971
1736000,29971
1740000,29984
1740000,29984
1740000,29984
1744000,29997
1744000,29997
1744000,29997
1748000,30010
1748000,30010
1748000,30010
1752000,30023
1752000,30023
1752000,30023
1756000,30036
1756000,30036
1756000,30036
1760000,30049
1760000,30049
1760000,30049
1764000,30062
1764000,30062
1764000,30062
1768000,30075
1768000,30075
1768000,30075
1772000,30088
1772000,30088
1772000,30088
1776000,30101
1776000,30101
1776000,30101
1780000,30114
1780000,30114
1780000,30114
1784000,30126
1784000,30126
1784000,30126
1788000,30139
1788000,30139
1788000,30139
1792000,30152
1792000,30152
1792000,30152
1796000,30165
1796000,30165
1796000,30165
1800000,30178
1800000,30178
1800000,30178
1804000,30190
1804000,30190
1804000,30190
1808000,30203
1808000,30203
1808000,30203
1812000,30216
1812000,30216
1812000,30216
1816000,30228
1816000,30228
1816000,30228
1820000,30241
1820000,30241
1820000,30241
1824000,30254
1824000,30254
1824000,30254
1828000,30266
1828000,30266
1828000,30266
1832000,30279
1832000,30279
1832000,30279
1836000,30292
1836000,30292
1836000,30292
1840000,30304
1840000,30304
1840000,30304
1844000,30317
1844000,30317
1844000,30317
1848000,30329
1848000,30329
1848000,30329
1852000,30342
1852000,30342
1852000,30342
1856000,30354
1856000,30354
1856000,30354
1860000,30367
1860000,30367
1860000,30367
1864000,30379
1864000,30379
1864000,30379
1868000,30392
1868000,30392
1868000,30392
1872000,30404
1872000,30404
1872000,30404
1876000,30417
1876000,30417
1876000,30417
1880000,30429
1880000,30429
1880000,30429
1884000,30441
1884000,30441
1884000,30441
1888000,30454
1888000,30454
1888000,30454
1892000,30466
1892000,30466
1892000,30466
1896000,30478
1896000,30478
1896000,30478
1900000,30491
1900000,30491
1900000,30491
1904000,30503
1904000,30503
1904000,30503
1908000,30515
1908000,30515
1908000,30515
1912000,30527
1912000,30527
1912000,30527
1916000,30539
1916000,30539
1916000,30539
1920000,30552
1920000,30552
1920000,30552
1924000,30564
1924000,30564
1924000,30564
1928000,30576
1928000,30576
1928000,30576
1932000,30588
1932000,30588
1932000,30588
1936000,30600
1936000,30600
1936000,30600
1940000,30612
1940000,30612
1940000,30612
1944000,30624
1944000,30624
1944000,30624
1948000,30636
1948000,30636
1948000,30636
1952000,30648
1952000,30648
1952000,30648
1956000,30660
1956000,30660
1956000,30660
1960000,30672
1960000,30672
1960000,30672
1964000,30684
1964000,30684
1964000,30684
1968000,30696
1968000,30696
1968000,30696
1972000,30708
1972000,30708
1972000,30708
1976000,30720
1976000,30720
1976000,30720
1980000,30732
1980000,30732
1980000,30732
1984000,30744
1984000,30744
1984000,30744
1988000,30755
1988000,30755
1988000,30755
1992000,30767
1992000,30767
1992000,30767
1996000,30779
1996000,30779
1996000,30779
2000000,30791
2000000,30791
2000000,30791
2004000,30803
2004000,30803
2004000,30803
2008000,30814
2008000,30814
2008000,30814
2012000,30826
2012000,30826
2012000,30826
2016000,30838
2016000,30838
2016000,30838
2020000,30849
2020000,30849
2020000,30849
2024000,30861
2024000,30861
2024000,30861
2028000,30873
2028000,30873
2028000,30873
2032000,30884
2032000,30884
2032000,30884
2036000,30896
2036000,30896
2036000,30896
2040000,30907
2040000,30907
2040000,30907
2044000,30919
2044000,30919
2044000,30919
2048000,30930
2048000,30930
2048000,30930
2052000,30942
2052000,30942
2052000,30942
2056000,30953
2056000,30953
2056000,30953
2060000,30965
2060000,30965
2060000,30965
2064000,30976
2064000,30976
2064000,30976
2068000,30988
2068000,30988
2068000,30988
2072000,30999
2072000,30999
2072000,30999
2076000,31010
2076000,31010
2076000,31010
2080000,31022
2080000,31022
2080000,31022
2084000,31033
2084000,31033
2084000,31033
2088000,31044
2088000,31044
2088000,31044
2092000,31056
2092000,31056
2092000,31056
2096000,31067
2096000,31067
2096000,31067
2100000,31078
2100000,31078
2100000,31078
2104000,31089
2104000,31089
2104000,31089
2108000,31101
2108000,31101
2108000,31101
2112000,31112
2112000,31112
2112000,31112
2116000,31123
2116000,31123
2116000,31123
2120000,31134
2120000,31134
2120000,31134
2124000,31145
2124000,31145
2124000,31145
2128000,31156
2128000,31156
2128000,31156
2132000,31167
2132000,31167
2132000,31167
2136000,31178
2136000,31178
2136000,31178
2140000,31190
2140000,31190
2140000,31190
2144000,31201
2144000,31201
2144000,31201
2148000,31212
2148000,31212
2148000,31212
2152000,31223
2152000,31223
2152000,31223
2156000,31233
2156000,31233
2156000,31233
2160000,31244
2160000,31244
2160000,31244
2164000,31255
2164000,31255
2164000,31255
2168000,31266
2168000,31266
2168000,31266
2172000,31277
2172000,31277
2172000,31277
2176000,31288
2176000,31288
2176000,31288
2180000,31299
2180000,31299
2180000,31299
2184000,31310
2184000,31310
2184000,31310
2188000,31320
2188000,31320
2188000,31320
2192000,31331
2192000,31331
2192000,31331
2196000,31342
2196000,31342
2196000,31342
2200000,31353
2200000,31353
2200000,31353
2204000,31363
2204000,31363
2204000,31363
2208000,31374
2208000,31374
2208000,31374
2212000,31385
2212000,31385
2212000,31385
2216000,31395
2216000,31395
2216000,31395
2220000,31406
2220000,31406
2220000,31406
2224000,31417
2224000,31417
2224000,31417
2228000,31427
2228000,31427
2228000,31427
2232000,31438
2232000,31438
2232000,31438
2236000,31448
2236000,31448
2236000,31448
2240000,31459
2240000,31459
2240000,31459
2244000,31469
2244000,31469
2244000,31469
2248000,31480
2248000,31480
2248000,31480
2252000,31490
2252000,31490
2252000,31490
2256000,31501
2256000,31501
2256000,31501
2260000,31511
2260000,31511
2260000,31511
2264000,31522
2264000,31522
2264000,31522
2268000,31532
2268000,31532
2268000,31532
2272000,31542
2272000,31542
2272000,31542
2276000,31553
2276000,31553
2276000,31553
2280000,31563
2280000,31563
2280000,31563
2284000,31573
2284000,31573
2284000,31573
2288000,31584
2288000,31584
2288000,31584
2292000,31594
2292000,31594
2292000,31594
2296000,31604
2296000,31604
2296000,31604
2300000,31614
2300000,31614
2300000,31614
2304000,31625
2304000,31625
2304000,31625
2308000,31635
2308000,31635
2308000,31635
2312000,31645
2312000,31645
2312000,31645
2316000,31655
2316000,31655
2316000,31655
2320000,31665
2320000,31665
2320000,31665
2324000,31675
2324000,31675
2324000,31675
2328000,31685
2328000,31685
2328000,31685
2332000,31695
2332000,31695
2332000,31695
2336000,31705
2336000,31705
2336000,31705
2340000,31715
2340000,31715
2340000,31715
2344000,31725
2344000,31725
2344000,31725
2348000,31735
2348000,31735
2348000,31735
2352000,31745
2352000,31745
2352000,31745
2356000,31755
2356000,31755
2356000,31755
2360000,31765
2360000,31765
2360000,31765
2364000,31775
2364000,31775
2364000,31775
2368000,31785
2368000,31785
2368000,31785
2372000,31795
2372000,31795
2372000,31795
2376000,31805
2376000,31805
2376000,31805
2380000,31815
2380000,31815
2380000,31815
2384000,31824
2384000,31824
2384000,31824
2388000,31834
2388000,31834
2388000,31834
2392000,31844
2392000,31844
2392000,31844
2396000,31854
2396000,31854
2396000,31854
2400000,31863
2400000,31863
2400000,31863
2404000,31873
2404000,31873
2404000,31873
2408000,31883
2408000,31883
2408000,31883
2412000,31893
2412000,31893
2412000,31893
2416000,31902
2416000,31902
2416000,31902
2420000,31912
2420000,31912
2420000,31912
2424000,31921
2424000,31921
2424000,31921
2428000,31931
2428000,31931
2428000,31931
2432000,31941
2432000,31941
2432000,31941
2436000,31950
2436000,31950
2436000,31950
2440000,31960
2440000,31960
2440000,31960
2444000,31969
2444000,31969
2444000,31969
2448000,31979
2448000,31979
2448000,31979
2452000,31988
2452000,31988
2452000,31988
2456000,31998
2456000,31998
2456000,31998
2460000,32007
2460000,32007
2460000,32007
2464000,32016
2464000,32016
2464000,32016
2468000,32026
2468000,32026
2468000,32026
2472000,32035
2472000,32035
2472000,32035
2476000,32045
2476000,32045
2476000,32045
2480000,32054
2480000,32054
2480000,32054
2484000,32063
2484000,32063
2484000,32063
2488000,32073
2488000,32073
2488000,32073
2492000,32082
2492000,32082
2492000,32082
2496000,32091
2496000,32091
2496000,32091
2500000,32100
2500000,32100
2500000,32100
2504000,32110
2504000,32110
2504000,32110
2508000,32119
2508000,32119
2508000,32119
2512000,32128
2512000,32128
2512000,32128
2516000,32137
2516000,32137
2516000,32137
2520000,32146
2520000,32146
2520000,32146
2524000,32155
2524000,32155
2524000,32155
2528000,32165
2528000,32165
2528000,32165
2532000,32174
2532000,32174
2532000,32174
2536000,32183
2536000,32183
2536000,32183
2540000,32192
2540000,32192
2540000,32192
2544000,32201
2544000,32201
2544000,32201
2548000,32210
2548000,32210
2548000,32210
2552000,32219
2552000,32219
2552000,32219
2556000,32228
2556000,32228
2556000,32228
2560000,32237
2560000,32237
2560000,32237
2564000,32246
2564000,32246
2564000,32246
2568000,32255
2568000,32255
2568000,32255
2572000,32264
2572000,32264
2572000,32264
2576000,32273
2576000,32273
2576000,32273
2580000,32281
2580000,32281
2580000,32281
2584000,32290
2584000,32290
2584000,32290
2588000,32299
2588000,32299
2588000,32299
2592000,32308
2592000,32308
2592000,32308
2596000,32317
2596000,32317
2596000,32317
2600000,32326
2600000,32326
2600000,32326
2604000,32334
2604000,32334
2604000,32334
2608000,32343
2608000,32343
2608000,32343
2612000,32352
2612000,32352
2612000,32352
2616000,32360
2616000,32360
2616000,32360
2620000,32369
2620000,32369
2620000,32369
2624000,32378
2624000,32378
2624000,32378
2628000,32387
2628000,32387
2628000,32387
2632000,32395
2632000,32395
2632000,32395
2636000,32404
2636000,32404
2636000,32404
2640000,32412
2640000,32412
2640000,32412
2644000,32421
2644000,32421
2644000,32421
2648000,32430
2648000,32430
2648000,32430
2652000,32438
2652000,32438
2652000,32438
2656000,32447
2656000,32447
2656000,32447
2660000,32455
2660000,32455
2660000,32455
2664000,32464
2664000,32464
2664000,32464
2668000,32472
2668000,32472
2668000,32472
2672000,32481
2672000,32481
2672000,32481
2676000,32489
2676000,32489
2676000,32489
2680000,32497
2680000,32497
2680000,32497
2684000,32506
2684000,32506
2684000,32506
2688000,32514
2688000,32514
2688000,32514
2692000,32523
2692000,32523
2692000,32523
2696000,32531
2696000,32531
2696000,32531
2700000,32539
2700000,32539
2700000,32539
2704000,32548
2704000,32548
2704000,32548
2708000,32556
2708000,32556
2708000,32556
2712000,32564
2712000,32564
2712000,32564
2716000,32573
2716000,32573
2716000,32573
2720000,32581
2720000,32581
2720000,32581
2724000,32589
2724000,32589
2724000,32589
2728000,32597
2728000,32597
2728000,32597
2732000,32605
2732000,32605
2732000,32605
2736000,32614
2736000,32614
2736000,32614
2740000,32622
2740000,32622
2740000,32622
2744000,32630
2744000,32630
2744000,32630
2748000,32638
2748000,32638
2748000,32638
2752000,32646
2752000,32646
2752000,32646
2756000,32654
2756000,32654
2756000,32654
2760000,32662
2760000,32662
2760000,32662
2764000,32670
2764000,32670
2764000,32670
2768000,32678
2768000,32678
2768000,32678
2772000,32686
2772000,32686
2772000,32686
2776000,32695
2776000,32695
2776000,32695
2780000,32703
2780000,32703
2780000,32703
2784000,32710
2784000,32710
2784000,32710
2788000,32718
2788000,32718
2788000,32718
2792000,32726
2792000,32726
2792000,32726
2796000,32734
2796000,32734
2796000,32734
2800000,32742
2800000,32742
2800000,32742
2804000,32750
2804000,32750
2804000,32750
